"";"x"
"1478";2925,427
"1479";2925,833
"1480";2926,467
"1481";2926,798
"1482";2927,101
"1483";2927,661
"1484";2928,235
"1485";2928,884
"1486";2929,421
"1487";2929,706
"1488";2930,069
"1489";2930,354
"1490";2930,773
"1491";2931,132
"1492";2931,74
"1493";2932,23
"1494";2932,761
"1495";2933,307
"1496";2933,783
"1497";2934,445
"1498";2935,024
"1499";2935,439
"1500";2935,672
"1501";2936,351
"1502";2936,897
"1503";2937,386
"1504";2937,819
"1505";2938,295
"1506";2938,84
"1507";2939,404
"1508";2939,647
"1509";2940,137
"1510";2940,556
"1511";2940,971
"1512";2941,419
"1513";2941,75
"1514";2942,151
"1515";2942,674
"1516";2943,075
"1517";2943,524
"1518";2943,883
"1519";2944,302
"1520";2944,619
"1521";2944,95
"1522";2945,538
"1523";2946,172
"1524";2946,446
"1525";2946,889
"1526";2947,239
"1527";2947,625
"1528";2948,087
"1529";2948,357
"1530";2948,791
"1531";2949,164
"1532";2949,369
"1533";2949,784
"1534";2950,031
"1535";2950,433
"1536";2950,634
"1537";2951,184
"1538";2951,659
"1539";2952,074
"1540";2952,592
"1541";2953,213
"1542";2953,558
"1543";2953,889
"1544";2954,121
"1545";2954,653
"1546";2955,012
"1547";2955,618
"1548";2956,15
"1549";2956,598
"1550";2957,073
"1551";2957,55
"1552";2957,807
"1553";2958,31
"1554";2958,86
"1555";2959,218
"1556";2959,707
"1557";2960,169
"1558";2960,756
"1559";2961,376
"1560";2961,707
"1561";2962,196
"1562";2962,569
"1563";2962,988
"1564";2963,464
"1565";2963,907
"1566";2964,126
"1567";2964,685
"1568";2964,99
"1569";2965,349
"1570";2965,624
"1571";2966,271
"1572";2966,733
"1573";2967,134
"1574";2967,711
"1575";2968,014
"1576";2968,345
"1577";2968,643
"1578";2969,02
"1579";2969,58
"1580";2969,952
"1581";2970,213
"1582";2970,558
"1583";2971,005
"1584";2971,667
"1585";2972,027
"1586";2972,432
"1587";2972,877
"1588";2973,222
"1589";2973,683
"1590";2974,318
"1591";2974,565
"1592";2974,91
"1593";2975,427
"1594";2975,959
"1595";2976,275
"1596";2976,62
"1597";2976,993
"1598";2977,384
"1599";2977,729
"1600";2978,177
"1601";2978,433
"1602";2978,821
"1603";2979,344
"1604";2979,862
"1605";2980,221
"1606";2980,565
"1607";2980,896
"1608";2981,172
"1609";2981,46
"1610";2981,773
"1611";2982,351
"1612";2982,738
"1613";2983,156
"1614";2983,474
"1615";2983,936
"1616";2984,338
"1617";2984,682
"1618";2985,233
"1619";2985,642
"1620";2986,371
"1621";2987,005
"1622";2987,551
"1623";2988,17
"1624";2988,501
"1625";2988,859
"1626";2989,409
"1627";2989,68
"1628";2990,053
"1629";2990,631
"1630";2991,222
"1631";2991,871
"1632";2992,444
"1633";2993,004
"1634";2993,339
"1635";2993,769
"1636";2994,059
"1637";2994,619
"1638";2995,183
"1639";2995,687
"1640";2995,888
"1641";2996,335
"1642";2996,839
"1643";2997,198
"1644";2997,445
"1645";2997,832
"1646";2998,178
"1647";2998,523
"1648";2998,97
"1649";2999,576
"1650";3000,08
"1651";3000,495
"1652";3000,917
"1653";3001,319
"1654";3001,78
"1655";3002,167
"1656";3002,657
"1657";3003,263
"1658";3003,595
"1659";3004,126
"1660";3004,518
"1661";3005,106
"1662";3005,382
